time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,month-day,city
2009-11-13,63,12.8,5.4,10.8,11.13,8
2009-11-13,63,15.3,10.2,13.1,11.13,1
2009-11-14,61,12.4,8.5,5.1,11.14,10
2009-11-14,61,12.7,6.4,6.9,11.14,3
2009-11-14,63,12.9,7.3,6.1,11.14,7
2009-11-14,61,13.3,6.8,5.6,11.14,9
2009-11-14,61,12.9,7.5,6.5,11.14,6
2009-11-14,61,15.4,7.9,7.7,11.14,1
2009-11-14,61,12.6,7.3,5.0,11.14,8
2009-11-14,61,9.2,5.3,12.5,11.14,4
2009-11-14,63,12.3,5.8,6.5,11.14,5
2009-11-14,61,9.4,6.6,10.9,11.14,2
2009-11-15,51,9.5,5.3,0.3,11.15,2
2009-11-15,3,11.5,5.9,0.0,11.15,6
2009-11-15,3,12.5,7.7,0.0,11.15,7
2009-11-15,3,10.8,4.5,0.0,11.15,3
2009-11-15,51,12.8,6.6,0.1,11.15,1
2009-11-15,3,10.9,3.7,0.0,11.15,8
2009-11-15,51,12.2,8.4,1.1,11.15,10
2009-11-15,51,11.9,6.6,0.1,11.15,9
2009-11-15,3,9.8,3.6,0.0,11.15,4
2009-11-15,3,10.9,5.2,0.0,11.15,5
2009-11-16,61,9.3,7.2,7.7,11.16,2
2009-11-16,61,9.5,7.5,12.9,11.16,4
2009-11-16,55,12.9,7.0,3.6,11.16,1
2009-11-16,61,10.6,4.6,5.8,11.16,8
2009-11-16,55,12.0,7.5,2.1,11.16,9
2009-11-16,61,11.1,6.2,4.5,11.16,5
2009-11-16,63,11.4,9.1,9.8,11.16,10
2009-11-16,61,11.8,8.8,4.2,11.16,7
2009-11-16,55,10.6,6.5,4.2,11.16,3
2009-11-16,61,11.2,7.5,4.9,11.16,6
2009-11-17,51,10.3,7.4,1.8,11.17,3
2009-11-17,51,10.3,6.7,0.1,11.17,5
2009-11-17,53,10.8,8.3,2.6,11.17,6
2009-11-17,3,11.3,8.4,0.0,11.17,7
2009-11-17,55,8.9,5.3,4.3,11.17,2
2009-11-17,61,8.9,5.6,11.2,11.17,4
2009-11-17,2,12.2,8.5,0.0,11.17,1
2009-11-17,3,11.2,7.7,0.0,11.17,9
2009-11-17,51,10.3,7.9,0.9,11.17,8
2009-11-17,51,11.0,9.1,3.6,11.17,10
2009-11-18,63,11.7,7.2,21.6,11.18,3
2009-11-18,53,13.1,10.6,3.8,11.18,10
2009-11-18,3,13.4,9.9,0.0,11.18,9
2009-11-18,61,11.6,4.2,13.2,11.18,4
2009-11-18,55,11.5,4.0,6.6,11.18,2
2009-11-18,51,13.4,10.6,0.5,11.18,7
2009-11-18,53,12.8,9.4,5.1,11.18,5
2009-11-18,3,13.6,10.6,0.0,11.18,1
2009-11-18,63,12.7,8.2,21.1,11.18,6
2009-11-18,63,11.4,7.0,17.1,11.18,8
2009-11-19,3,13.8,11.3,0.0,11.19,8
2009-11-19,3,12.9,11.5,0.0,11.19,5
2009-11-19,3,12.7,11.6,0.0,11.19,1
2009-11-19,51,13.6,11.4,0.2,11.19,3
2009-11-19,53,14.3,12.5,6.7,11.19,6
2009-11-19,61,13.2,11.9,24.0,11.19,4
2009-11-19,3,13.4,12.3,0.0,11.19,7
2009-11-19,3,12.9,11.9,0.0,11.19,9
2009-11-19,51,13.5,12.3,1.2,11.19,10
2009-11-19,63,13.2,11.9,20.1,11.19,2
2009-11-20,63,13.5,8.1,7.5,11.2,7
2009-11-20,61,12.6,6.9,5.1,11.2,2
2009-11-20,61,12.7,6.3,3.6,11.2,5
2009-11-20,53,13.2,5.3,1.4,11.2,8
2009-11-20,53,13.0,7.6,3.6,11.2,9
2009-11-20,61,13.1,8.2,13.3,11.2,10
2009-11-20,55,13.4,7.6,6.6,11.2,6
2009-11-20,61,13.2,5.9,5.9,11.2,3
2009-11-20,61,12.8,7.0,13.2,11.2,4
2009-11-20,53,13.7,7.5,2.3,11.2,1
2009-11-21,61,13.2,5.7,7.2,11.21,3
2009-11-21,63,11.9,5.9,8.2,11.21,2
2009-11-21,55,13.2,4.6,3.6,11.21,8
2009-11-21,61,13.3,6.4,8.3,11.21,5
2009-11-21,61,14.3,8.4,9.3,11.21,7
2009-11-21,63,11.9,4.8,9.2,11.21,4
2009-11-21,61,14.5,7.2,6.1,11.21,1
2009-11-21,61,13.4,7.4,7.5,11.21,6
2009-11-21,63,14.0,8.7,15.3,11.21,10
2009-11-21,61,14.0,7.5,5.9,11.21,9
2009-11-22,55,8.9,7.0,3.0,11.22,2
2009-11-22,61,11.7,8.2,4.3,11.22,1
2009-11-22,61,9.9,8.2,9.3,11.22,10
2009-11-22,53,9.4,6.9,1.6,11.22,5
2009-11-22,53,9.6,7.4,3.3,11.22,3
2009-11-22,61,8.9,6.5,9.6,11.22,4
2009-11-22,53,10.0,8.0,2.5,11.22,7
2009-11-22,51,10.6,7.4,0.7,11.22,8
2009-11-22,53,10.0,8.4,1.8,11.22,6
2009-11-22,55,10.4,7.7,2.1,11.22,9
2009-11-23,61,9.1,7.2,12.6,11.23,3
2009-11-23,63,12.0,8.0,7.8,11.23,9
2009-11-23,63,11.9,8.5,12.6,11.23,7
2009-11-23,61,9.7,8.6,9.2,11.23,6
2009-11-23,63,11.8,8.9,14.5,11.23,10
2009-11-23,61,12.7,8.0,9.0,11.23,1
2009-11-23,51,9.7,7.8,0.9,11.23,8
2009-11-23,55,10.7,7.2,2.8,11.23,5
2009-11-23,3,8.8,6.4,0.0,11.23,2
2009-11-23,53,8.8,6.7,2.8,11.23,4
2009-11-24,53,12.4,7.0,2.1,11.24,8
2009-11-24,63,12.1,7.0,6.3,11.24,3
2009-11-24,61,11.5,6.1,15.4,11.24,4
2009-11-24,51,13.2,7.7,0.6,11.24,1
2009-11-24,53,12.8,9.0,1.4,11.24,7
2009-11-24,63,12.8,8.5,9.5,11.24,6
2009-11-24,51,11.9,6.2,1.0,11.24,5
2009-11-24,63,12.6,10.0,8.3,11.24,10
2009-11-24,61,11.6,6.1,14.6,11.24,2
2009-11-24,51,12.8,7.8,0.2,11.24,9
2009-11-25,61,12.9,7.8,3.2,11.25,1
2009-11-25,55,9.3,7.1,1.8,11.25,6
2009-11-25,61,12.0,7.3,6.8,11.25,7
2009-11-25,53,7.4,5.5,3.4,11.25,2
2009-11-25,63,9.8,5.8,4.6,11.25,3
2009-11-25,61,11.3,5.8,4.4,11.25,8
2009-11-25,61,7.7,5.4,9.9,11.25,4
2009-11-25,63,10.4,7.6,9.7,11.25,10
2009-11-25,61,12.6,7.0,4.8,11.25,9
2009-11-25,61,11.4,5.9,4.3,11.25,5
2009-11-26,55,9.2,6.9,11.7,11.26,10
2009-11-26,3,6.8,5.5,0.0,11.26,2
2009-11-26,51,7.6,4.8,0.7,11.26,3
2009-11-26,3,8.8,5.6,0.0,11.26,9
2009-11-26,2,9.8,6.0,0.0,11.26,1
2009-11-26,3,8.1,4.8,0.0,11.26,5
2009-11-26,3,7.6,4.4,0.0,11.26,8
2009-11-26,51,9.0,6.4,1.7,11.26,7
2009-11-26,51,8.3,6.3,2.3,11.26,6
2009-11-26,53,6.7,5.4,6.8,11.26,4
2009-11-27,3,7.4,3.7,0.0,11.27,5
2009-11-27,51,6.6,3.7,0.7,11.27,3
2009-11-27,3,7.5,2.8,0.0,11.27,8
2009-11-27,51,7.2,3.5,1.5,11.27,4
2009-11-27,53,7.7,5.0,5.0,11.27,6
2009-11-27,51,8.5,5.1,0.1,11.27,7
2009-11-27,3,8.3,4.5,0.0,11.27,9
2009-11-27,3,6.9,4.0,0.0,11.27,2
2009-11-27,55,8.5,6.1,5.8,11.27,10
2009-11-27,51,8.8,5.0,0.2,11.27,1
2009-11-28,3,4.3,2.0,0.0,11.28,2
2009-11-28,61,7.4,4.1,11.9,11.28,10
2009-11-28,61,7.5,4.4,8.5,11.28,7
2009-11-28,53,6.0,2.9,4.1,11.28,6
2009-11-28,61,8.4,4.7,9.0,11.28,1
2009-11-28,71,4.6,0.7,3.2,11.28,8
2009-11-28,61,6.9,4.1,6.6,11.28,9
2009-11-28,53,4.7,2.1,5.2,11.28,5
2009-11-28,3,3.7,2.3,0.0,11.28,4
2009-11-28,73,4.3,2.0,5.1,11.28,3
2009-11-29,61,6.4,3.9,14.2,11.29,8
2009-11-29,53,7.8,5.3,5.9,11.29,9
2009-11-29,51,4.9,2.1,2.3,11.29,2
2009-11-29,63,9.6,6.6,9.9,11.29,1
2009-11-29,53,7.2,2.2,7.0,11.29,5
2009-11-29,55,7.4,5.4,6.3,11.29,7
2009-11-29,61,6.9,5.5,11.2,11.29,10
2009-11-29,3,4.2,0.9,0.0,11.29,4
2009-11-29,71,6.0,3.5,9.5,11.29,6
2009-11-29,71,5.7,2.9,7.9,11.29,3
2009-11-30,61,5.6,1.4,6.7,11.3,8
2009-11-30,71,4.7,0.2,3.5,11.3,5
2009-11-30,3,5.4,1.8,0.0,11.3,10
2009-11-30,1,3.0,-1.2,0.0,11.3,4
2009-11-30,51,5.3,2.0,1.8,11.3,7
2009-11-30,3,3.3,-2.1,0.0,11.3,2
2009-11-30,53,5.5,2.2,4.7,11.3,9
2009-11-30,53,4.9,1.9,2.6,11.3,6
2009-11-30,51,4.7,-1.0,1.3,11.3,3
2009-11-30,53,6.8,3.4,3.2,11.3,1
2009-12-01,55,4.1,-3.5,2.9,12.01,3
2009-12-01,71,3.4,-3.0,5.1,12.01,4
2009-12-01,71,3.3,-2.9,3.8,12.01,2
2009-12-01,55,5.2,-1.9,1.8,12.01,9
2009-12-01,53,4.2,-2.4,2.8,12.01,5
2009-12-01,53,3.7,-3.2,0.8,12.01,8
2009-12-01,55,7.8,-1.0,5.2,12.01,10
2009-12-01,55,5.2,-2.1,3.4,12.01,6
2009-12-01,53,7.1,-1.6,2.1,12.01,7
2009-12-01,51,6.0,-0.8,0.3,12.01,1
2009-12-02,53,7.1,2.2,4.0,12.02,8
2009-12-02,53,10.2,5.9,3.6,12.02,1
2009-12-02,53,9.0,5.5,4.7,12.02,10
2009-12-02,53,7.0,4.0,1.1,12.02,3
2009-12-02,53,7.9,4.4,3.9,12.02,5
2009-12-02,71,6.2,2.6,1.5,12.02,2
2009-12-02,53,7.0,4.9,0.9,12.02,6
2009-12-02,55,9.0,4.8,5.0,12.02,7
2009-12-02,53,9.3,5.3,4.2,12.02,9
2009-12-02,51,6.7,2.7,1.2,12.02,4
2009-12-03,53,5.7,2.2,1.5,12.03,5
2009-12-03,55,4.2,1.7,7.7,12.03,4
2009-12-03,53,4.0,2.2,2.8,12.03,2
2009-12-03,53,6.2,3.7,4.9,12.03,8
2009-12-03,53,6.2,3.9,4.0,12.03,3
2009-12-03,51,7.2,3.9,0.2,12.03,10
2009-12-03,55,6.7,4.8,8.8,12.03,6
2009-12-03,53,7.7,2.1,1.1,12.03,1
2009-12-03,51,6.7,2.2,0.5,12.03,7
2009-12-03,53,6.6,1.7,1.7,12.03,9
2009-12-04,51,7.8,1.2,1.5,12.04,9
2009-12-04,3,6.4,2.1,0.0,12.04,8
2009-12-04,51,6.6,1.7,0.3,12.04,3
2009-12-04,51,7.2,5.2,1.8,12.04,6
2009-12-04,53,6.1,1.3,1.8,12.04,5
2009-12-04,53,9.0,3.4,1.0,12.04,10
2009-12-04,53,8.7,1.4,0.9,12.04,7
2009-12-04,53,4.7,-0.7,2.1,12.04,4
2009-12-04,51,7.9,1.8,1.1,12.04,1
2009-12-04,51,4.4,0.4,0.5,12.04,2
2009-12-05,61,10.1,6.0,4.9,12.05,5
2009-12-05,61,8.9,3.8,9.0,12.05,8
2009-12-05,61,7.9,4.7,9.5,12.05,4
2009-12-05,55,10.2,5.9,6.6,12.05,3
2009-12-05,55,11.2,7.4,5.7,12.05,1
2009-12-05,61,11.0,7.1,6.9,12.05,7
2009-12-05,61,11.1,7.8,10.2,12.05,10
2009-12-05,61,10.4,6.6,9.1,12.05,6
2009-12-05,53,7.2,4.5,8.5,12.05,2
2009-12-05,63,10.7,6.4,6.9,12.05,9
2009-12-06,63,10.7,5.3,14.2,12.06,8
2009-12-06,61,9.5,5.7,6.6,12.06,4
2009-12-06,61,10.9,6.9,7.7,12.06,6
2009-12-06,53,9.3,6.1,2.8,12.06,2
2009-12-06,61,11.5,6.6,7.3,12.06,9
2009-12-06,55,12.0,7.1,6.6,12.06,1
2009-12-06,61,10.8,5.3,9.1,12.06,3
2009-12-06,63,10.7,5.7,7.9,12.06,5
2009-12-06,61,11.5,7.1,8.9,12.06,7
2009-12-06,61,11.4,7.6,10.8,12.06,10
2009-12-07,61,8.6,3.3,6.4,12.07,5
2009-12-07,61,8.3,4.5,6.8,12.07,8
2009-12-07,55,6.9,5.0,4.7,12.07,2
2009-12-07,53,8.9,5.5,6.2,12.07,6
2009-12-07,61,6.7,4.3,5.5,12.07,4
2009-12-07,61,8.5,3.9,6.2,12.07,3
2009-12-07,53,9.3,4.2,4.4,12.07,9
2009-12-07,61,9.3,5.7,12.3,12.07,10
2009-12-07,61,9.3,5.0,8.4,12.07,7
2009-12-07,61,10.1,5.0,5.2,12.07,1
2009-12-08,53,9.7,4.8,3.3,12.08,3
2009-12-08,53,10.2,3.6,2.0,12.08,5
2009-12-08,51,11.3,5.4,1.7,12.08,7
2009-12-08,51,8.9,3.5,1.0,12.08,8
2009-12-08,53,10.0,4.3,1.7,12.08,1
2009-12-08,53,10.2,6.2,3.1,12.08,6
2009-12-08,55,9.4,1.0,5.0,12.08,4
2009-12-08,53,9.2,1.9,2.6,12.08,2
2009-12-08,55,11.3,6.6,4.2,12.08,10
2009-12-08,53,10.6,4.2,2.3,12.08,9
2009-12-09,53,12.1,8.6,1.2,12.09,1
2009-12-09,51,10.6,7.7,0.3,12.09,6
2009-12-09,53,11.1,8.2,1.3,12.09,10
2009-12-09,51,9.6,6.8,0.4,12.09,3
2009-12-09,51,9.8,6.1,0.2,12.09,8
2009-12-09,51,11.3,7.7,0.6,12.09,7
2009-12-09,51,11.2,8.2,0.3,12.09,9
2009-12-09,51,10.1,7.5,0.1,12.09,5
2009-12-09,53,9.0,5.8,1.3,12.09,4
2009-12-09,51,9.3,5.0,0.4,12.09,2
2009-12-10,3,8.0,0.9,0.0,12.1,5
2009-12-10,3,6.4,1.1,0.0,12.1,4
2009-12-10,3,9.2,2.9,0.0,12.1,10
2009-12-10,3,8.4,2.2,0.0,12.1,3
2009-12-10,2,8.3,2.5,0.0,12.1,9
2009-12-10,2,8.9,2.0,0.0,12.1,7
2009-12-10,51,8.9,3.9,1.7,12.1,6
2009-12-10,3,5.3,1.8,0.0,12.1,2
2009-12-10,51,7.8,-0.3,0.3,12.1,8
2009-12-10,51,8.7,1.8,0.3,12.1,1
2009-12-11,3,5.0,2.5,0.0,12.11,10
2009-12-11,3,4.4,-0.5,0.0,12.11,8
2009-12-11,3,4.5,0.2,0.0,12.11,3
2009-12-11,3,2.3,0.2,0.0,12.11,4
2009-12-11,3,4.4,0.2,0.0,12.11,5
2009-12-11,3,1.8,-0.3,0.0,12.11,2
2009-12-11,3,5.2,-0.7,0.0,12.11,9
2009-12-11,3,5.1,1.5,0.0,12.11,7
2009-12-11,3,6.3,-0.7,0.0,12.11,1
2009-12-11,3,4.1,1.5,0.0,12.11,6
2009-12-12,3,6.9,4.1,0.0,12.12,9
2009-12-12,2,6.9,2.7,0.0,12.12,8
2009-12-12,3,6.9,4.0,0.0,12.12,7
2009-12-12,3,7.4,4.2,0.0,12.12,1
2009-12-12,3,6.5,3.6,0.0,12.12,6
2009-12-12,3,6.4,2.8,0.0,12.12,3
2009-12-12,3,2.5,0.3,0.0,12.12,2
2009-12-12,3,6.5,4.1,0.0,12.12,10
2009-12-12,3,6.3,3.4,0.0,12.12,5
2009-12-12,3,2.7,-0.6,0.0,12.12,4
2009-12-13,3,6.0,3.7,0.0,12.13,10
2009-12-13,3,2.0,-1.4,0.0,12.13,2
2009-12-13,3,5.4,1.7,0.0,12.13,6
2009-12-13,3,5.5,0.4,0.0,12.13,3
2009-12-13,3,5.9,3.7,0.0,12.13,7
2009-12-13,3,2.0,-0.7,0.0,12.13,4
2009-12-13,3,5.2,1.8,0.0,12.13,5
2009-12-13,51,6.0,1.9,0.6,12.13,1
2009-12-13,3,5.6,2.8,0.0,12.13,9
2009-12-13,51,6.3,2.2,0.1,12.13,8
2009-12-14,71,5.1,2.7,1.2,12.14,7
2009-12-14,51,4.8,2.8,2.3,12.14,9
2009-12-14,55,6.2,3.3,6.3,12.14,8
2009-12-14,53,6.1,2.7,2.7,12.14,6
2009-12-14,71,3.6,2.6,3.2,12.14,5
2009-12-14,53,4.0,0.0,2.2,12.14,3
2009-12-14,3,4.5,-0.6,0.0,12.14,1
2009-12-14,3,4.6,-1.6,0.0,12.14,4
2009-12-14,51,6.6,-0.2,0.5,12.14,2
2009-12-14,51,5.3,2.0,0.4,12.14,10
2009-12-15,51,5.1,2.5,0.9,12.15,10
2009-12-15,51,4.4,1.9,3.4,12.15,7
2009-12-15,3,5.9,3.3,0.0,12.15,3
2009-12-15,51,6.0,2.7,0.3,12.15,8
2009-12-15,51,6.5,3.5,0.1,12.15,6
2009-12-15,3,2.1,-0.5,0.0,12.15,1
2009-12-15,3,4.9,1.7,0.0,12.15,4
2009-12-15,51,5.7,3.5,1.0,12.15,2
2009-12-15,51,3.0,1.1,1.7,12.15,5
2009-12-15,71,3.0,-0.5,2.2,12.15,9
2009-12-16,51,4.6,2.8,1.5,12.16,3
2009-12-16,3,5.7,0.3,0.0,12.16,4
2009-12-16,51,5.9,2.7,1.1,12.16,6
2009-12-16,71,2.9,-3.5,2.5,12.16,1
2009-12-16,51,5.3,1.2,1.2,12.16,10
2009-12-16,71,3.7,-2.3,3.1,12.16,9
2009-12-16,53,4.9,2.7,4.8,12.16,8
2009-12-16,53,4.1,1.2,2.4,12.16,5
2009-12-16,51,4.7,0.9,2.5,12.16,7
2009-12-16,53,5.4,2.8,2.9,12.16,2
2009-12-17,51,4.4,-0.7,0.3,12.17,10
2009-12-17,2,3.9,0.0,0.0,12.17,6
2009-12-17,51,3.6,-1.0,0.4,12.17,9
2009-12-17,3,3.5,-1.7,0.0,12.17,5
2009-12-17,73,2.6,-1.1,5.3,12.17,2
2009-12-17,51,4.2,-1.2,0.4,12.17,7
2009-12-17,2,2.7,-0.1,0.0,12.17,8
2009-12-17,51,2.7,-1.4,0.1,12.17,3
2009-12-17,71,3.5,0.2,0.7,12.17,1
2009-12-17,1,2.3,-2.4,0.0,12.17,4
2009-12-18,3,0.8,-3.5,0.0,12.18,9
2009-12-18,3,1.2,-2.6,0.0,12.18,7
2009-12-18,1,0.9,-0.9,0.0,12.18,6
2009-12-18,3,1.0,-1.9,0.0,12.18,10
2009-12-18,73,1.5,-2.3,3.0,12.18,1
2009-12-18,2,0.6,-2.8,0.0,12.18,8
2009-12-18,2,0.3,-4.1,0.0,12.18,3
2009-12-18,3,-0.4,-2.8,0.0,12.18,2
2009-12-18,3,-0.0,-4.4,0.0,12.18,4
2009-12-18,2,0.5,-3.8,0.0,12.18,5
2009-12-19,73,1.8,-3.1,3.0,12.19,2
2009-12-19,73,0.6,-4.5,1.3,12.19,5
2009-12-19,71,3.3,-4.9,2.1,12.19,4
2009-12-19,61,3.3,-2.4,4.0,12.19,6
2009-12-19,73,1.6,-4.5,4.3,12.19,3
2009-12-19,51,2.1,-3.9,0.3,12.19,7
2009-12-19,2,-0.1,-3.7,0.0,12.19,1
2009-12-19,75,0.7,-4.8,4.7,12.19,8
2009-12-19,71,0.4,-4.7,0.0,12.19,9
2009-12-19,53,3.7,-2.2,0.6,12.19,10
2009-12-20,73,1.7,-5.8,3.1,12.2,3
2009-12-20,3,1.3,-5.2,0.0,12.2,5
2009-12-20,3,0.9,-3.1,0.0,12.2,2
2009-12-20,71,0.8,-4.8,0.2,12.2,4
2009-12-20,73,1.3,-3.4,1.2,12.2,9
2009-12-20,73,2.6,-1.0,8.3,12.2,6
2009-12-20,73,0.8,-2.7,2.4,12.2,1
2009-12-20,53,2.5,-4.0,1.6,12.2,7
2009-12-20,53,3.2,-2.1,1.1,12.2,10
2009-12-20,73,0.4,-6.1,0.7,12.2,8
2009-12-21,51,2.8,-2.0,0.9,12.21,7
2009-12-21,73,3.0,-2.1,3.2,12.21,9
2009-12-21,73,2.6,-4.6,4.1,12.21,1
2009-12-21,3,0.6,-3.8,0.0,12.21,8
2009-12-21,73,1.1,-1.5,1.7,12.21,4
2009-12-21,3,1.5,-2.2,0.0,12.21,5
2009-12-21,2,2.8,-0.8,0.0,12.21,6
2009-12-21,2,0.9,-3.6,0.0,12.21,3
2009-12-21,71,3.0,-1.6,0.5,12.21,10
2009-12-21,73,1.5,-1.0,1.2,12.21,2
2009-12-22,2,4.0,-2.7,0.0,12.22,10
2009-12-22,3,1.8,-5.0,0.0,12.22,8
2009-12-22,71,2.4,-2.5,0.0,12.22,9
2009-12-22,3,3.4,-3.3,0.0,12.22,7
2009-12-22,51,1.2,-3.7,1.0,12.22,1
2009-12-22,3,-0.1,-3.5,0.0,12.22,4
2009-12-22,3,-0.2,-3.3,0.0,12.22,2
2009-12-22,3,1.5,-4.6,0.0,12.22,3
2009-12-22,71,2.2,-1.2,3.0,12.22,6
2009-12-22,3,2.0,-3.2,0.0,12.22,5
2009-12-23,3,3.4,-2.9,0.0,12.23,7
2009-12-23,71,0.1,-4.5,0.0,12.23,4
2009-12-23,51,3.0,-3.9,0.2,12.23,9
2009-12-23,73,3.0,-0.2,1.2,12.23,6
2009-12-23,73,1.6,-2.6,1.6,12.23,3
2009-12-23,73,1.9,-3.4,0.7,12.23,8
2009-12-23,51,3.3,-2.6,0.7,12.23,10
2009-12-23,73,1.3,-2.8,1.6,12.23,5
2009-12-23,55,4.6,-4.4,1.9,12.23,1
2009-12-23,73,-0.4,-6.3,1.9,12.23,2
2009-12-24,3,0.0,-4.1,0.0,12.24,4
2009-12-24,51,4.5,0.4,0.5,12.24,9
2009-12-24,73,2.9,-0.1,0.7,12.24,6
2009-12-24,71,0.5,-7.4,0.3,12.24,2
2009-12-24,3,4.9,0.7,0.0,12.24,7
2009-12-24,51,4.9,1.2,0.1,12.24,10
2009-12-24,51,3.4,-1.0,0.1,12.24,5
2009-12-24,73,1.3,-2.5,2.4,12.24,8
2009-12-24,73,2.0,-1.0,0.6,12.24,3
2009-12-24,51,6.2,1.6,0.2,12.24,1
2009-12-25,3,4.8,0.6,0.0,12.25,1
2009-12-25,71,-0.2,-3.7,0.2,12.25,2
2009-12-25,73,1.1,-5.0,1.9,12.25,8
2009-12-25,73,0.1,-3.0,1.0,12.25,4
2009-12-25,3,6.0,0.9,0.0,12.25,7
2009-12-25,73,3.4,-2.1,2.8,12.25,3
2009-12-25,51,6.6,0.9,1.3,12.25,10
2009-12-25,3,3.9,0.2,0.0,12.25,5
2009-12-25,55,5.3,0.8,2.8,12.25,6
2009-12-25,3,4.9,1.1,0.0,12.25,9
2009-12-26,3,5.4,2.5,0.0,12.26,3
2009-12-26,51,8.1,5.3,0.1,12.26,1
2009-12-26,51,7.4,5.1,0.4,12.26,7
2009-12-26,71,3.6,0.6,0.3,12.26,8
2009-12-26,51,6.7,3.5,0.2,12.26,6
2009-12-26,3,6.1,3.5,0.0,12.26,5
2009-12-26,53,7.5,5.8,6.0,12.26,10
2009-12-26,73,0.6,-2.9,3.3,12.26,2
2009-12-26,51,7.2,4.5,0.1,12.26,9
2009-12-26,73,0.9,-2.7,5.3,12.26,4
2009-12-27,53,6.0,2.3,3.8,12.27,10
2009-12-27,3,6.3,2.0,0.0,12.27,1
2009-12-27,73,0.6,-4.4,1.5,12.27,4
2009-12-27,3,5.4,1.3,0.0,12.27,9
2009-12-27,53,4.1,-0.4,2.2,12.27,3
2009-12-27,53,4.8,1.9,6.8,12.27,6
2009-12-27,71,3.4,1.3,1.0,12.27,8
2009-12-27,51,6.0,0.6,0.5,12.27,7
2009-12-27,3,4.5,1.3,0.0,12.27,5
2009-12-27,73,1.0,-4.1,7.6,12.27,2
2009-12-28,2,-2.1,-8.2,0.0,12.28,2
2009-12-28,3,3.4,-2.7,0.0,12.28,7
2009-12-28,3,1.0,-4.2,0.0,12.28,8
2009-12-28,3,4.2,-1.5,0.0,12.28,1
2009-12-28,3,2.7,-2.8,0.0,12.28,5
2009-12-28,3,3.2,-2.8,0.0,12.28,9
2009-12-28,3,-1.7,-6.7,0.0,12.28,4
2009-12-28,3,2.6,-2.4,0.0,12.28,6
2009-12-28,3,2.4,-4.0,0.0,12.28,3
2009-12-28,3,3.4,-1.6,0.0,12.28,10
2009-12-29,75,2.5,1.4,25.6,12.29,10
2009-12-29,71,3.8,1.9,13.7,12.29,1
2009-12-29,71,3.6,1.2,2.7,12.29,6
2009-12-29,73,2.3,0.2,9.8,12.29,5
2009-12-29,71,3.1,1.0,2.2,12.29,3
2009-12-29,51,3.3,0.1,0.3,12.29,8
2009-12-29,73,1.5,-7.6,1.3,12.29,2
2009-12-29,3,0.4,-7.6,0.0,12.29,4
2009-12-29,73,2.4,1.1,16.0,12.29,9
2009-12-29,75,2.3,1.3,20.5,12.29,7
2009-12-30,51,3.7,2.6,0.7,12.3,8
2009-12-30,51,3.3,2.5,5.2,12.3,6
2009-12-30,55,2.9,1.4,7.5,12.3,9
2009-12-30,55,4.8,3.7,5.9,12.3,1
2009-12-30,71,3.0,0.9,2.8,12.3,2
2009-12-30,61,3.4,1.7,5.8,12.3,7
2009-12-30,51,2.9,2.2,4.8,12.3,3
2009-12-30,73,2.8,0.9,7.8,12.3,5
2009-12-30,61,2.9,1.6,7.7,12.3,10
2009-12-30,71,2.5,0.4,0.9,12.3,4
2009-12-31,3,0.7,-4.5,0.0,12.31,4
2009-12-31,51,3.1,-0.6,1.2,12.31,9
2009-12-31,71,0.9,-1.7,0.1,12.31,2
2009-12-31,51,4.2,0.7,0.2,12.31,1
2009-12-31,51,2.3,-1.7,0.8,12.31,5
2009-12-31,3,2.9,-0.7,0.0,12.31,6
2009-12-31,3,3.1,-0.2,0.0,12.31,10
2009-12-31,3,2.3,-2.0,0.0,12.31,3
2009-12-31,3,2.7,-1.5,0.0,12.31,8
2009-12-31,51,3.5,-0.5,0.2,12.31,7
2010-01-01,3,2.8,-2.1,0.0,1.01,6
2010-01-01,71,0.6,-2.4,0.8,1.01,8
2010-01-01,3,-1.7,-6.2,0.0,1.01,4
2010-01-01,3,1.2,-4.1,0.0,1.01,3
2010-01-01,3,0.9,-3.2,0.0,1.01,5
2010-01-01,2,2.3,-2.5,0.0,1.01,1
2010-01-01,73,1.1,-4.7,0.5,1.01,2
2010-01-01,1,1.7,-2.5,0.0,1.01,7
2010-01-01,2,1.1,-2.5,0.0,1.01,9
2010-01-01,1,2.3,-1.6,0.0,1.01,10
2010-01-02,53,3.5,0.8,5.4,1.02,6
2010-01-02,73,1.6,-1.7,4.8,1.02,2
2010-01-02,1,4.3,-0.8,0.0,1.02,10
2010-01-02,51,3.0,-1.7,0.3,1.02,5
2010-01-02,1,3.9,-4.0,0.0,1.02,7
2010-01-02,71,2.5,-3.3,2.4,1.02,3
2010-01-02,3,3.5,-0.9,0.0,1.02,1
2010-01-02,73,1.3,-5.7,0.6,1.02,4
2010-01-02,3,3.0,-1.5,0.0,1.02,9
2010-01-02,73,2.2,-2.6,1.6,1.02,8
2010-01-03,2,0.9,-2.4,0.0,1.03,6
2010-01-03,2,-0.0,-6.0,0.0,1.03,5
2010-01-03,2,2.1,-3.8,0.0,1.03,1
2010-01-03,3,1.6,-2.6,0.0,1.03,7
2010-01-03,2,0.6,-3.8,0.0,1.03,8
2010-01-03,1,-3.5,-6.1,0.0,1.03,4
2010-01-03,3,1.3,-2.1,0.0,1.03,10
2010-01-03,71,-1.9,-8.3,0.1,1.03,2
